Liste des tickets du jour

--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
| datetime            | caissiere_id | client_id | type    | ean             | nom                                                                                                                             | pu    | qte   |
| 2025-09-22 14:29:50 | 3            | 190.0     | PRODUIT | 3250392123918   | MOUTARDE DIJON VERRE COLORE                                                                                                     | 1.84  | 3.0   |
| 2025-09-22 14:29:50 | 3            | 190.0     | PRODUIT | 3228023080015   | BUCHE FONDANTE PRESI                                                                                                            | 2.45  | 2.0   |
| 2025-09-22 14:29:50 | 3            | 190.0     | VRAC    |                 | CHOU Rouge                                                                                                                      | 2.99  | 0.99  |
| 2025-09-22 14:29:50 | 3            | 190.0     | PRODUIT | 8000300300437   | TRUFFES NOIR 250G NE                                                                                                            | 5.99  | 4.0   |
| 2025-09-22 14:29:50 | 3            | 190.0     | PRODUIT | 3256227111266   | CELERI REMOULADE U 300G                                                                                                         | 1.12  | 3.0   |
| 2025-09-22 14:29:50 | 3            | 190.0     | PRODUIT | 3222471623718   | LENTILLE                                                                                                                        | 0.99  | 3.0   |
| 2025-09-22 14:29:50 | 3            | 190.0     | VRAC    |                 | POIVRON ROUGE VRAC                                                                                                              | 4.84  | 0.35  |
| 2025-09-22 14:29:50 | 3            | 190.0     | PRODUIT | 8029689004965   | TOMATES SECHÉES                                                                                                                 | 3.25  | 1.0   |
| 2025-09-22 14:29:50 | 3            | 190.0     | PRODUIT | 3700971800131   | Croquette chat adulte stérilisé Felichef 2kg PROMO                                                                              | 16.64 | 4.0   |
| 2025-09-22 14:29:50 | 3            | 190.0     | VRAC    |                 | POMELO ROUGE                                                                                                                    | 2.5   | 1.14  |
| 2025-09-22 14:29:50 | 3            | 190.0     | PRODUIT | 3596710419418   | H0 AVOCAT X3 PRIX BAS                                                                                                           | 2.29  | 4.0   |
| 2025-09-22 14:29:50 | 3            | 190.0     | PRODUIT | 7622210396334   | CHOC & CHOC MILKA                                                                                                               | 2.04  | 3.0   |
| 2025-09-22 14:30:54 | 50           | 176.0     | PRODUIT | 3265472383007   | PUGET HUILE OLIVE 1.                                                                                                            | 13.02 | 3.0   |
| 2025-09-22 14:30:54 | 50           | 176.0     | PRODUIT | 3080920992156   | COCKTAIL DE FRUITS                                                                                                              | 4.09  | 5.0   |
| 2025-09-22 14:30:54 | 50           | 176.0     | PRODUIT | 3560071013318   | BRK 1L LAIT UHT PLAINE 1/2EC C                                                                                                  | 1.67  | 1.0   |
| 2025-09-22 14:30:54 | 50           | 176.0     | PRODUIT | 3255290254207   | X20 MAD LONG MARBREE CHOC 3+1                                                                                                   | 4.12  | 2.0   |
| 2025-09-22 14:30:54 | 50           | 176.0     | PRODUIT | 3700679600194   | PAIN PITA FARINE COMPLETE X4 3                                                                                                  | 2.39  | 4.0   |
| 2025-09-22 14:30:54 | 50           | 176.0     | VRAC    |                 | Pêche KG                                                                                                                        | 7.9   | 0.29  |
| 2025-09-22 14:30:54 | 50           | 176.0     | PRODUIT | 3259011112180   | SOYA CUISINE 5% 3+1 20CL                                                                                                        | 4.65  | 1.0   |
| 2025-09-22 14:30:54 | 50           | 176.0     | PRODUIT | 3039820231230   | RIZ LONG ETUVE 4X125G                                                                                                           | 1.01  | 1.0   |
| 2025-09-22 14:30:54 | 50           | 176.0     | PRODUIT | 7640159890874   | URSEI NOIR 80%                                                                                                                  | 5.19  | 2.0   |
| 2025-09-22 14:30:54 | 50           | 176.0     | PRODUIT | 3664320107923   | QUEZAC EAU FINES BUL.6X1.15L                                                                                                    | 4.45  | 5.0   |
| 2025-09-22 14:30:54 | 50           | 176.0     | PRODUIT | 3523680439603   | BQ CREV DECO NATURE                                                                                                             | 3.2   | 5.0   |
| 2025-09-22 14:30:54 | 50           | 176.0     | PRODUIT | 3760308960778   | Tisane Nuit paisible côté Provence, aubépine, camomille, mélisse, lavande 30g, BIODYSSEE                                        | 3.39  | 3.0   |
| 2025-09-22 14:30:54 | 50           | 176.0     | PRODUIT | 8015197030039   | Pulpe de tomate épicée Iris 340g                                                                                                | 1.83  | 2.0   |
| 2025-09-22 14:30:54 | 50           | 176.0     | PRODUIT | 3033491325373   | ACTIVIA BIFIDUS ABRI                                                                                                            | 1.69  | 5.0   |
| 2025-09-22 14:30:54 | 50           | 176.0     | PRODUIT | 3662072156473   | 330ML ISN BOISSON TROPICAL                                                                                                      | 2.99  | 4.0   |
| 2025-09-22 14:30:54 | 50           | 176.0     | PRODUIT | 3560070957125   | MAYONNAISE                                                                                                                      | 2.85  | 3.0   |
| 2025-09-22 14:30:54 | 50           | 176.0     | PRODUIT | 5000159560863   | Snickers pack de 10                                                                                                             | 4.22  | 2.0   |
| 2025-09-22 14:30:54 | 50           | 176.0     | VRAC    |                 | Chou Romanesco                                                                                                                  | 4.21  | 0.58  |
| 2025-09-22 14:30:54 | 50           | 176.0     | PRODUIT | 3662217006373   | CRAYON YEUX BRUN                                                                                                                | 3.0   | 5.0   |
| 2025-09-22 14:30:54 | 50           | 176.0     | PRODUIT | 8710438042832   | MC CAIN ORIGINAL POTATOES 750G                                                                                                  | 2.41  | 4.0   |
| 2025-09-22 14:30:54 | 50           | 176.0     | PRODUIT | 3155251212973   | PDT BEURRE GASTRON.DOUX 500G                                                                                                    | 5.17  | 3.0   |
| 2025-09-22 14:30:54 | 50           | 176.0     | PRODUIT | 4012824402720   | YOGI TEA BIO GINGEMBRE CITRON                                                                                                   | 3.26  | 5.0   |
| 2025-09-22 14:30:54 | 50           | 176.0     | PRODUIT | 3256220094726   | HARICOTS VERTS TRES FINS                                                                                                        | 2.07  | 3.0   |
| 2025-09-22 14:30:54 | 50           | 176.0     | PRODUIT | 3240931548753   | GAP ROLL CHEDDAR BACON 280G LU                                                                                                  | 2.51  | 5.0   |
| 2025-09-22 14:31:19 | 2            |           | PRODUIT | 3483190093965   | Lardons nature Le P'tit Bio 150g                                                                                                | 3.18  | 5.0   |
| 2025-09-22 14:31:19 | 2            |           | VRAC    |                 | Aspersge vert                                                                                                                   | 7.75  | 2.38  |
| 2025-09-22 14:31:19 | 2            |           | VRAC    |                 | FLOCONS D AVOINE PET                                                                                                            | 2.85  | 0.74  |
| 2025-09-22 14:31:19 | 2            |           | PRODUIT | 3560070967209   | 4X90G GRDE POM. SSA CRF BIO                                                                                                     | 2.47  | 4.0   |
| 2025-09-22 14:31:19 | 2            |           | PRODUIT | 3038350014504   | PETITS PANIERS 500G                                                                                                             | 1.05  | 2.0   |
| 2025-09-22 14:31:19 | 2            |           | PRODUIT | 3760278865714   | CAFE GRAINS CONGO BIO 500G                                                                                                      | 9.1   | 4.0   |
| 2025-09-22 14:31:19 | 2            |           | PRODUIT | 3245412542862   | SARDINES TOMATE                                                                                                                 | 1.63  | 1.0   |
| 2025-09-22 14:31:19 | 2            |           | PRODUIT | 3377885015229   | DIABLE PLIANT EXPRESS 70KG                                                                                                      | 31.45 | 2.0   |
| 2025-09-22 14:39:21 | 20           |           | PRODUIT | 0490000000214   | Thé Tarry Souchong Crocodile Thé-ritoires                                                                                       | 3.59  | 2.0   |
| 2025-09-22 14:39:21 | 20           |           | VRAC    |                 | AVOCAT TROPICAL PIECE                                                                                                           | 2.99  | 0.69  |
| 2025-09-22 14:39:21 | 20           |           | VRAC    |                 | Chou Vert Frise                                                                                                                 | 2.49  | 0.39  |
| 2025-09-22 14:39:21 | 20           |           | VRAC    |                 | BETTERAVE                                                                                                                       | 2.54  | 1.11  |
| 2025-09-22 14:39:21 | 20           |           | PRODUIT | 3013641882284   | ENCRE LINO L&B 250ML BLANC                                                                                                      | 16.25 | 4.0   |
| 2025-09-22 14:39:21 | 20           |           | VRAC    |                 | FLOCONS D AVOINE PET                                                                                                            | 2.85  | 2.45  |
| 2025-09-22 14:39:21 | 20           |           | VRAC    |                 | CHENE ROTIGE                                                                                                                    | 1.65  | 1.48  |
| 2025-09-22 14:39:21 | 20           |           | PRODUIT | 3425987302539   | AOP VIN DE SAVOIE ROUSSETTE                                                                                                     | 7.7   | 2.0   |
| 2025-09-22 14:39:21 | 20           |           | PRODUIT | 3578840003286   | LAIT BREBIS UHT 1L                                                                                                              | 3.42  | 1.0   |
| 2025-09-22 14:39:21 | 20           |           | PRODUIT | 3760090370571   | SAUCISSON SEC ARTIS ARD 250G                                                                                                    | 7.99  | 4.0   |
| 2025-09-22 14:39:21 | 20           |           | PRODUIT | 3274664221300   | BUCHET SIGNAT FACON FRAI                                                                                                        | 9.75  | 2.0   |
| 2025-09-22 14:39:21 | 20           |           | PRODUIT | 3263670334524   | Thon albacore au naturel Phare d'Eckmül 2x112g                                                                                  | 6.45  | 4.0   |
| 2025-09-22 14:39:21 | 20           |           | PRODUIT | 8004260006521   | MOUCHOIRS ETUIS MINI X15 FLORE                                                                                                  | 1.0   | 5.0   |
| 2025-09-22 14:39:21 | 20           |           | PRODUIT | 3760076003264   | Pâte à tartiner Choko noisette                                                                                                  | 14.05 | 5.0   |
| 2025-09-22 14:39:21 | 20           |           | VRAC    |                 | FEVES                                                                                                                           | 3.99  | 0.4   |
| 2025-09-22 14:39:21 | 20           |           | PRODUIT | 3517360021523   | FEVE                                                                                                                            | 4.43  | 1.0   |
| 2025-09-22 14:39:21 | 20           |           | PRODUIT | 3564700056769   | PENNE RIGATE 500G TURINI                                                                                                        | 0.73  | 3.0   |
| 2025-09-22 14:39:21 | 20           |           | VRAC    |                 | POIVRON PANACHE                                                                                                                 | 5.28  | 0.14  |
| 2025-09-22 14:39:21 | 20           |           | VRAC    |                 | DATTE FRAICHE                                                                                                                   | 15.9  | 0.5   |
| 2025-09-22 14:39:21 | 20           |           | VRAC    |                 | Pomme de terre Alosette                                                                                                         | 3.4   | 0.86  |
| 2025-09-22 14:39:21 | 20           |           | PRODUIT | 3367651004892   | DAUNAT BULLE FRAICHEUR OCEAN E THON 250G                                                                                        | 3.61  | 1.0   |
| 2025-09-22 14:39:21 | 20           |           | PRODUIT | 8053041001002   | TORTELLINI CHAMPIGNONS 500G                                                                                                     | 3.78  | 2.0   |
| 2025-09-22 14:39:21 | 20           |           | VRAC    |                 | CONCOMBRE PIECE BIO MMP                                                                                                         | 2.49  | 2.17  |
| 2025-09-22 14:39:21 | 20           |           | VRAC    |                 | GRAINE DE COURGE                                                                                                                | 14.0  | 0.58  |
| 2025-09-22 14:39:21 | 20           |           | PRODUIT | 7610700922361   | RICOLA S/SUC ORANGE MENTH                                                                                                       | 1.85  | 2.0   |
| 2025-09-22 14:39:21 | 20           |           | VRAC    |                 | ARTICHAUT BLANC PIECE                                                                                                           | 1.89  | 2.09  |
| 2025-09-22 14:39:21 | 20           |           | VRAC    |                 | CELERI COUPE FRANCE                                                                                                             | 2.99  | 0.54  |
| 2025-09-22 14:39:21 | 20           |           | PRODUIT | 3083681128116   | *BON.H.VT EXT.FIN9X440G+3BT OF                                                                                                  | 17.73 | 2.0   |
| 2025-09-22 14:39:21 | 20           |           | VRAC    |                 | POIVRONS ROUGE                                                                                                                  | 5.78  | 1.27  |
| 2025-09-22 14:42:56 | 17           |           | VRAC    |                 | Melon                                                                                                                           | 3.0   | 0.47  |
| 2025-09-22 14:42:56 | 17           |           | PRODUIT | 8001110596034   | WHISKY BLEND 40% V THE BUSKER                                                                                                   | 21.39 | 3.0   |
| 2025-09-22 14:42:56 | 17           |           | VRAC    |                 | Amande                                                                                                                          | 12.9  | 1.64  |
| 2025-09-22 14:42:56 | 17           |           | PRODUIT | 3250390003748   | FLAGEOLETS VERTS E.FINS                                                                                                         | 0.99  | 3.0   |
| 2025-09-22 14:42:56 | 17           |           | PRODUIT | 3124480196149   | COCKTAIL SPRITZ SCHWEPPES                                                                                                       | 1.77  | 3.0   |
| 2025-09-22 14:42:56 | 17           |           | PRODUIT | 3250391434442   | PATURAGES VELOURS DE BLEU                                                                                                       | 2.13  | 1.0   |
| 2025-09-22 14:42:56 | 17           |           | PRODUIT | 3179142056651   | NOIX DE COCO BIO                                                                                                                | 2.3   | 5.0   |
| 2025-09-22 14:42:56 | 17           |           | PRODUIT | 3760171890899   | Yaourt Fraise Bergerie nationale de Rambouillet 125g                                                                            | 0.61  | 5.0   |
| 2025-09-22 14:42:56 | 17           |           | PRODUIT | 3428070815411   | SEM CUIR PRESTIGE 40/41                                                                                                         | 8.95  | 2.0   |
| 2025-09-22 14:42:56 | 17           |           | PRODUIT | 3350033757516   | 100G TOASTS APERO SESAME MPX                                                                                                    | 2.09  | 4.0   |
| 2025-09-22 14:42:56 | 17           |           | VRAC    |                 | POIVRON VERT VRAC                                                                                                               | 3.99  | 2.27  |
| 2025-09-22 14:42:56 | 17           |           | PRODUIT | 3280221209193   | MCHE MAXI FORMAT 270G                                                                                                           | 3.33  | 4.0   |
| 2025-09-22 14:42:56 | 17           |           | PRODUIT | 0490000002461   | Kiwai (barquette 200g)                                                                                                          | 4.22  | 3.0   |
| 2025-09-22 14:42:56 | 17           |           | VRAC    |                 | MAIS DOUX                                                                                                                       | 3.85  | 0.7   |
| 2025-09-22 14:42:56 | 17           |           | PRODUIT | 3289664273501   | MARIANNE GRAINES                                                                                                                | 0.95  | 5.0   |
| 2025-09-22 14:42:56 | 17           |           | VRAC    |                 | courges spaghetti                                                                                                               | 2.99  | 1.24  |
| 2025-09-22 14:42:56 | 17           |           | PRODUIT | 3664346317122   | TABLETTE CHOCOLAT NOIR DOUX                                                                                                     | 3.26  | 1.0   |
| 2025-09-22 14:42:56 | 17           |           | PRODUIT | 3258561120362   | 4X125G RIZ ETUVE 10MIN BF                                                                                                       | 1.71  | 4.0   |
| 2025-09-22 14:49:03 | 14           |           | PRODUIT | 3564709035970   | Fleur de sel Ile de Ré                                                                                                          | 2.79  | 3.0   |
| 2025-09-22 14:49:03 | 14           |           | PRODUIT | 3263857444510   | LP EAU GAZ CITR.                                                                                                                | 1.13  | 1.0   |
| 2025-09-22 14:49:03 | 14           |           | PRODUIT | 3770003801184   | NUCELLINA INTENS.CHOC-NOIS215G                                                                                                  | 4.6   | 2.0   |
| 2025-09-22 14:49:03 | 14           |           | PRODUIT | 3760026382463   | NOOTS PROTEINES AUCHOCOL AT NOIR ET CACAHUETES                                                                                  | 2.15  | 2.0   |
| 2025-09-22 14:49:03 | 14           |           | PRODUIT | 3254560079533   | AUC COULOMMIERS 350G                                                                                                            | 1.87  | 3.0   |
| 2025-09-22 14:49:03 | 14           |           | PRODUIT | 3168930156925   | Tropicana                                                                                                                       | 3.11  | 2.0   |
| 2025-09-22 14:49:03 | 14           |           | PRODUIT | 8711327385818   | CDO CRÈME GLACÉ RHUM                                                                                                            | 3.45  | 4.0   |
| 2025-09-22 14:49:03 | 14           |           | PRODUIT | 3596710434978   | AUCHAN PAIN HOT DOG X4 250G                                                                                                     | 1.26  | 4.0   |
| 2025-09-22 14:49:03 | 14           |           | PRODUIT | 3256220660785   | SARDINES HUE/PIMENT U.15                                                                                                        | 2.03  | 4.0   |
| 2025-09-22 14:49:03 | 14           |           | PRODUIT | 3179142040070   | MAXI PEPIT CHOCO NOIR                                                                                                           | 3.18  | 1.0   |
| 2025-09-22 14:49:03 | 14           |           | PRODUIT | 3302748083022   | FM KEBAB POULET SEMOULE 2                                                                                                       | 3.22  | 4.0   |
| 2025-09-22 14:49:03 | 14           |           | VRAC    |                 | Poire Comice                                                                                                                    | 3.99  | 1.89  |
| 2025-09-22 14:49:03 | 14           |           | PRODUIT | 3256226395469   | Sauce Samouraï U                                                                                                                | 1.99  | 1.0   |
| 2025-09-22 14:49:03 | 14           |           | PRODUIT | 3770013899164   | Dentifrice Fruits rouges Endro 150g PROMO                                                                                       | 6.91  | 5.0   |
| 2025-09-22 14:53:46 | 38           | 50.0      | PRODUIT | 3700278405961   | BANANIA BARRE CER.-SUC.125G                                                                                                     | 2.72  | 3.0   |
| 2025-09-22 14:53:46 | 38           | 50.0      | PRODUIT | 3596710518746   | AUCHAN TABOULE ETUI                                                                                                             | 2.21  | 1.0   |
| 2025-09-22 14:53:46 | 38           | 50.0      | PRODUIT | 4000177211328   | CAPRISUN TROPICAL POCH.10X20CL                                                                                                  | 4.6   | 4.0   |
| 2025-09-22 14:53:46 | 38           | 50.0      | PRODUIT | 3560071005191   | 100G CHOC BLC NOUG/PIST C.SEL.                                                                                                  | 2.29  | 5.0   |
| 2025-09-22 14:53:46 | 38           | 50.0      | VRAC    |                 | aubergine                                                                                                                       | 3.5   | 1.4   |
| 2025-09-22 14:53:46 | 38           | 50.0      | PRODUIT | 3166296400300   | Miel de Provence                                                                                                                | 2.44  | 3.0   |
| 2025-09-22 14:53:46 | 38           | 50.0      | VRAC    |                 | Patate Douce                                                                                                                    | 3.99  | 1.12  |
| 2025-09-22 14:53:46 | 38           | 50.0      | PRODUIT | 3061430009169   | BABYCAROTTE                                                                                                                     | 2.84  | 1.0   |
| 2025-09-22 14:53:46 | 38           | 50.0      | PRODUIT | 8001665715904   | 325G GIRASOLI CEPES +30% RANA                                                                                                   | 3.12  | 4.0   |
| 2025-09-22 14:53:46 | 38           | 50.0      | PRODUIT | 0493334000004   | Exo Maracuja Rouge                                                                                                              | 16.24 | 5.0   |
| 2025-09-22 14:53:46 | 38           | 50.0      | PRODUIT | 3760254220094   | Bière rousse La Montreuilloise 33cl                                                                                             | 2.74  | 3.0   |
| 2025-09-22 14:53:46 | 38           | 50.0      | PRODUIT | 3021690030792   | RAVJOLI SAUCE TOMATE                                                                                                            | 3.69  | 3.0   |
| 2025-09-22 14:53:46 | 38           | 50.0      | PRODUIT | 8052575092647   | NOCCIO.BIANCA BIO                                                                                                               | 3.84  | 3.0   |
| 2025-09-22 14:53:46 | 38           | 50.0      | PRODUIT | 3270160812196   | RAVIOLI CEPE SCE PARMESAN                                                                                                       | 3.5   | 1.0   |
| 2025-09-22 14:53:46 | 38           | 50.0      | PRODUIT | 3336972307043   | STREET FOOD TZATZIKI VICO                                                                                                       | 1.6   | 2.0   |
| 2025-09-22 14:53:46 | 38           | 50.0      | PRODUIT | 3178041365390   | MIR VAIS DILU VINA&FRAM                                                                                                         | 1.76  | 3.0   |
| 2025-09-22 14:53:46 | 38           | 50.0      | PRODUIT | 3259011096923   | POELEE A LA LIBANAISE                                                                                                           | 4.26  | 2.0   |
| 2025-09-22 14:53:46 | 38           | 50.0      | PRODUIT | 3092718637781   | LISSEIRE VIOLETTE OLL                                                                                                           | 3.79  | 2.0   |
| 2025-09-22 14:53:46 | 38           | 50.0      | PRODUIT | 3274510003708   | VERMOUT BLANC DOLIN                                                                                                             | 14.5  | 2.0   |
| 2025-09-22 14:53:46 | 38           | 50.0      | VRAC    |                 | Clémentine                                                                                                                      | 6.79  | 1.5   |
| 2025-09-22 14:53:46 | 38           | 50.0      | PRODUIT | 3760103144670   | RIZ THAI BLANC                                                                                                                  | 3.7   | 4.0   |
| 2025-09-22 14:53:46 | 38           | 50.0      | PRODUIT | 3229820794723   | 360G TANO RAMEN PLT TERIYAKI                                                                                                    | 3.75  | 2.0   |
| 2025-09-22 14:53:46 | 38           | 50.0      | VRAC    |                 | kumquat                                                                                                                         | 10.99 | 0.61  |
| 2025-09-22 14:53:46 | 38           | 50.0      | VRAC    |                 | OIGNON CEBETTE                                                                                                                  | 2.59  | 1.91  |
| 2025-09-22 14:53:46 | 38           | 50.0      | PRODUIT | 3596710343492   | AUCHAN MOZZARELLA 25                                                                                                            | 1.68  | 3.0   |
| 2025-09-22 14:53:46 | 38           | 50.0      | VRAC    |                 | LAITUE ICEBERG EMBALLEE                                                                                                         | 0.99  | 2.07  |
| 2025-09-22 14:53:46 | 38           | 50.0      | PRODUIT | 3250546610271   | MOUTARDIER SOUPLE AMORA                                                                                                         | 2.23  | 1.0   |
| 2025-09-22 14:53:46 | 38           | 50.0      | PRODUIT | 3560070454983   | Sauce Caesar                                                                                                                    | 3.68  | 1.0   |
| 2025-09-22 14:53:46 | 38           | 50.0      | PRODUIT | 3760198303525   | LIMONADE PUR CITRON 33CL                                                                                                        | 2.07  | 5.0   |
| 2025-09-22 14:53:46 | 38           | 50.0      | PRODUIT | 3560070902057   | RIZ INCOLLABLE 10MN CRF C                                                                                                       | 1.59  | 1.0   |
| 2025-09-22 14:53:46 | 38           | 50.0      | PRODUIT | 4015533050688   | OMBUCHA CITRON VERT INGEMBRE 75CL                                                                                               | 4.3   | 4.0   |
| 2025-09-22 14:57:17 | 8            |           | PRODUIT | 5200252261593   | HLE OLIVE VIERGE EXT.TCE.500ML                                                                                                  | 9.48  | 5.0   |
| 2025-09-22 14:57:17 | 8            |           | PRODUIT | 3760226261001   | CHOCO LAIT CACAHU. CARAM. FLEUR SEL                                                                                             | 3.82  | 4.0   |
| 2025-09-22 14:57:17 | 8            |           | PRODUIT | 5010394003599   | SCHMACK MULTI MIX PE                                                                                                            | 3.04  | 1.0   |
| 2025-09-22 14:57:17 | 8            |           | PRODUIT | 3179142061020   | VAHINE SUCRE A LA VANILLE TAHI                                                                                                  | 32.51 | 3.0   |
| 2025-09-22 14:57:17 | 8            |           | PRODUIT | 3596710522392   | DISCREET TAILLE L BLANC XIO                                                                                                     | 6.29  | 4.0   |
| 2025-09-22 14:57:17 | 8            |           | PRODUIT | 207113000000    | COTES DE PORC                                                                                                                   | 8.7   | 4.0   |
| 2025-09-22 14:57:17 | 8            |           | PRODUIT | 3250390010227   | COULOMMIERS 24%MG                                                                                                               | 2.14  | 2.0   |
| 2025-09-22 14:57:17 | 8            |           | PRODUIT | 3270190138778   | MIEL FLEUR SQUEEZ                                                                                                               | 2.95  | 4.0   |
| 2025-09-22 14:57:17 | 8            |           | PRODUIT | 3760325484448   | SAUCE COURGETTE PARMESAN                                                                                                        | 4.75  | 3.0   |
| 2025-09-22 14:57:17 | 8            |           | VRAC    |                 | POIVRONS VERT                                                                                                                   | 5.78  | 2.41  |
| 2025-09-22 14:57:17 | 8            |           | PRODUIT | 3599741006299   | FIND MSC CROUSTIBAT X16 480G                                                                                                    | 4.74  | 4.0   |
| 2025-09-22 14:57:17 | 8            |           | VRAC    |                 | BL.PECHE NECTARINE                                                                                                              | 8.95  | 0.56  |
| 2025-09-22 14:57:17 | 8            |           | PRODUIT | 3270040520128   | MANSENG NOIR COTES DE GASCOGNE                                                                                                  | 9.8   | 2.0   |
| 2025-09-22 14:57:17 | 8            |           | PRODUIT | 3662217015009   | VERNIS A ONGLES CORAIL                                                                                                          | 3.0   | 3.0   |
| 2025-09-22 14:57:17 | 8            |           | PRODUIT | 0493020000004   | Carotte (toutes variétés)                                                                                                       | 2.36  | 4.0   |
| 2025-09-22 14:57:17 | 8            |           | PRODUIT | 3329150351129   | FOIE MORUE NATURE 120G                                                                                                          | 1.57  | 4.0   |
| 2025-09-22 14:57:17 | 8            |           | PRODUIT | 3520831330390   | Tomate séchée moelleuse Philia 100g                                                                                             | 2.71  | 3.0   |
| 2025-09-22 14:57:17 | 8            |           | PRODUIT | 3367651002973   | DAUNAT BI WRAPPY WRAPS BACON                                                                                                    | 3.61  | 3.0   |
| 2025-09-22 15:00:58 | 32           |           | VRAC    |                 | CHAMPIGNON BLOND VRACKG                                                                                                         | 4.99  | 1.64  |
| 2025-09-22 15:00:58 | 32           |           | PRODUIT | 5449000321022   | COCA-COLASSSCMINIC                                                                                                              | 3.54  | 4.0   |
| 2025-09-22 15:00:58 | 32           |           | PRODUIT | 3267130032470   | RIV RHUM BLC CUVEE 40D                                                                                                          | 14.41 | 4.0   |
| 2025-09-22 15:00:58 | 32           |           | VRAC    |                 | ORANGE RUNCIS                                                                                                                   | 1.49  | 1.81  |
| 2025-09-22 15:00:58 | 32           |           | PRODUIT | 3760294961254   | PUREE DE POMMES SANS SUCRE AJOUTE BOCAL                                                                                         | 2.37  | 1.0   |
| 2025-09-22 15:00:58 | 32           |           | VRAC    |                 | MELON PASTÈQUE                                                                                                                  | 3.69  | 2.17  |
| 2025-09-22 15:00:58 | 32           |           | VRAC    |                 | courges spaghetti                                                                                                               | 2.99  | 2.47  |
| 2025-09-22 15:00:58 | 32           |           | PRODUIT | 3250390468219   | RANOU TERRINE SANGLIER                                                                                                          | 3.84  | 5.0   |
| 2025-09-22 15:00:58 | 32           |           | PRODUIT | 3270190206316   | PANCETTA                                                                                                                        | 3.09  | 4.0   |
| 2025-09-22 15:00:58 | 32           |           | PRODUIT | 3760308960297   | THYM FEUILLE                                                                                                                    | 2.6   | 4.0   |
| 2025-09-22 15:00:58 | 32           |           | PRODUIT | 4026913134089   | Scamorzetti Fume Perles 150g                                                                                                    | 3.66  | 4.0   |
| 2025-09-22 15:00:58 | 32           |           | PRODUIT | 3523680468023   | CRF BIO ORANGE DESS 4 FTS CEE                                                                                                   | 2.59  | 2.0   |
| 2025-09-22 15:00:58 | 32           |           | VRAC    |                 | Oignon Rouge                                                                                                                    | 4.36  | 1.89  |
| 2025-09-22 15:00:58 | 32           |           | PRODUIT | 3165433864012   | DADDY SUCRE P.CANNE BIO                                                                                                         | 3.29  | 2.0   |
| 2025-09-22 15:00:58 | 32           |           | VRAC    |                 | CHOU-FLEUR                                                                                                                      | 3.06  | 1.98  |
| 2025-09-22 15:00:58 | 32           |           | PRODUIT | 3608141636262   | BISCUITS RONGEURS FRUITS X 6                                                                                                    | 1.89  | 4.0   |
| 2025-09-22 15:00:58 | 32           |           | PRODUIT | 3538722016124   | AUBERGINE AVAN                                                                                                                  | 1.99  | 1.0   |
| 2025-09-22 15:00:58 | 32           |           | PRODUIT | 8711327622289   | MAGNUM EUPHORIA                                                                                                                 | 3.3   | 1.0   |
| 2025-09-22 15:00:58 | 32           |           | PRODUIT | 3160920644580   | CURCUMA PIPERINE, Articulation                                                                                                  | 7.5   | 4.0   |
| 2025-09-22 15:00:58 | 32           |           | VRAC    |                 | BANANE PRIX MINI 5 DOIGTS                                                                                                       | 0.84  | 2.33  |
| 2025-09-22 15:00:58 | 32           |           | PRODUIT | 3760014295355   | BRUSCHETTA ARTI PARMESAN 180G                                                                                                   | 3.12  | 5.0   |
| 2025-09-22 15:00:58 | 32           |           | PRODUIT | 3350968953069   | Beurre de baratte demi-sel Le Montsurais 250g                                                                                   | 3.7   | 3.0   |
| 2025-09-22 15:00:58 | 32           |           | PRODUIT | 3560071513658   | pepites choco noir crf                                                                                                          | 1.65  | 2.0   |
| 2025-09-22 15:00:58 | 32           |           | PRODUIT | 5449000133328   | COCA COLA ZERO PET1L                                                                                                            | 1.11  | 4.0   |
| 2025-09-22 15:00:58 | 32           |           | VRAC    |                 | ORANGE NAVEL                                                                                                                    | 1.7   | 1.21  |
| 2025-09-22 15:00:58 | 32           |           | PRODUIT | 0000080310709   | TIC TAC MENTHE EXTRA FRAICHE                                                                                                    | 1.31  | 2.0   |
| 2025-09-22 15:00:58 | 32           |           | PRODUIT | 3256228686558   | MUESLI CROUST.CHOC.NR                                                                                                           | 3.67  | 2.0   |
| 2025-09-22 15:00:58 | 32           |           | PRODUIT | 3493372045088   | FLAGEOLETS MIJOTES                                                                                                              | 3.94  | 1.0   |
| 2025-09-22 15:00:58 | 32           |           | VRAC    |                 | Macaroni demi-complet                                                                                                           | 2.79  | 0.59  |
| 2025-09-22 15:00:58 | 32           |           | PRODUIT | 3596710334254   | AUCHAN DENTIFRICE BICARBONATETUBE STAND UP SS ETUI 75ML                                                                         | 0.98  | 2.0   |
| 2025-09-22 15:00:58 | 32           |           | PRODUIT | 3570701460061   | ASSIETTES CARTON KRAFT RONDES                                                                                                   | 2.97  | 1.0   |
| 2025-09-22 15:00:58 | 32           |           | VRAC    |                 | NAVET JAUNE                                                                                                                     | 3.99  | 0.15  |
| 2025-09-22 15:00:58 | 32           |           | PRODUIT | 8002410067552   | REMODELANT ACTIVE GEL EFFET FR                                                                                                  | 31.9  | 2.0   |
| 2025-09-22 15:00:58 | 32           |           | PRODUIT | 0493073000006   | Brocoli                                                                                                                         | 5.63  | 2.0   |
